name,latitude,longitude,population,time_Date,gathered_Date,url
Danmark,55.670249,10.3333283,5792,20:24-04/19-2023,2023-04-20 00:30:13.367963,https://www.nrk.no/tromsogfinnmark/politikere-om-skyggekrigen-dokumentar-om-russiske-fiskefartoy-1.16379465
Norge,61.1529386,8.7876653,5421,20:24-04/19-2023,2023-04-20 00:30:13.367970,https://www.nrk.no/tromsogfinnmark/politikere-om-skyggekrigen-dokumentar-om-russiske-fiskefartoy-1.16379465
Færøyene,61.8926,6.9118,49,20:24-04/19-2023,2023-04-20 00:30:13.367978,https://www.nrk.no/tromsogfinnmark/politikere-om-skyggekrigen-dokumentar-om-russiske-fiskefartoy-1.16379465
Svalbard,78.7198519,20.3493328,,20:24-04/19-2023,2023-04-20 00:30:13.368018,https://www.nrk.no/tromsogfinnmark/politikere-om-skyggekrigen-dokumentar-om-russiske-fiskefartoy-1.16379465
Danmark,55.670249,10.3333283,5792,17:32-04/19-2023,2023-04-20 00:30:13.368027,https://www.nrk.no/vestfoldogtelemark/ekspertene-svarer-pa-dine-sporsmal-om-vekt-og-kosthold-1.16376676
Norge,61.1529386,8.7876653,5421,17:32-04/19-2023,2023-04-20 00:30:13.368034,https://www.nrk.no/vestfoldogtelemark/ekspertene-svarer-pa-dine-sporsmal-om-vekt-og-kosthold-1.16376676
Russland,64.6863136,97.7453061,145934,21:20-04/19-2023,2023-04-20 00:30:13.368041,https://www.nrk.no/urix/demonstrerer-for-bedre-eldreomsorg_-_-folk-er-redde-1.16377200
Jemen,16.3471243,47.8915271,29826,21:20-04/19-2023,2023-04-20 00:30:13.368047,https://www.nrk.no/urix/demonstrerer-for-bedre-eldreomsorg_-_-folk-er-redde-1.16377200
Burkina Faso,12.0753083,-1.6880314,20903,21:20-04/19-2023,2023-04-20 00:30:13.368054,https://www.nrk.no/urix/demonstrerer-for-bedre-eldreomsorg_-_-folk-er-redde-1.16377200
Cuba,23.0131338,-80.8328748,11327,21:20-04/19-2023,2023-04-20 00:30:13.368060,https://www.nrk.no/urix/demonstrerer-for-bedre-eldreomsorg_-_-folk-er-redde-1.16377200
Norge,61.1529386,8.7876653,5421,21:20-04/19-2023,2023-04-20 00:30:13.368067,https://www.nrk.no/urix/demonstrerer-for-bedre-eldreomsorg_-_-folk-er-redde-1.16377200
USA,39.7837304,-100.445882,331003,18:50-04/19-2023,2023-04-20 00:30:13.368074,https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706
Russland,64.6863136,97.7453061,145934,18:50-04/19-2023,2023-04-20 00:30:13.368080,https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706
Jemen,16.3471243,47.8915271,29826,18:50-04/19-2023,2023-04-20 00:30:13.368086,https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706
Burkina Faso,12.0753083,-1.6880314,20903,18:50-04/19-2023,2023-04-20 00:30:13.368091,https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706
Cuba,23.0131338,-80.8328748,11327,18:50-04/19-2023,2023-04-20 00:30:13.368097,https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706
Danmark,55.670249,10.3333283,5792,18:50-04/19-2023,2023-04-20 00:30:13.368103,https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706
Norge,61.1529386,8.7876653,5421,18:50-04/19-2023,2023-04-20 00:30:13.368108,https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706
Frankrike,46.603354,1.8883335,65274,Unknown,2023-04-20 00:30:13.368115,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Spania,39.3260685,-4.8379791,46755,Unknown,2023-04-20 00:30:13.368121,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Hellas,38.9953683,21.9877132,10423,Unknown,2023-04-20 00:30:13.368127,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Østerrike,47.59397,14.12456,9006,Unknown,2023-04-20 00:30:13.368133,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-20 00:30:13.368139,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Moldova,47.2879608,28.5670941,4034,Unknown,2023-04-20 00:30:13.368145,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Georgia,32.3293809,-83.1137366,3989,Unknown,2023-04-20 00:30:13.368150,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Kypros,34.9823018,33.1451285,1207,Unknown,2023-04-20 00:30:13.368156,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Malta,35.8885993,14.4476911,442,Unknown,2023-04-20 00:30:13.368162,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Island,64.9841821,-18.1059013,341,Unknown,2023-04-20 00:30:13.368168,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478
Russland,64.6863136,97.7453061,145934,19:04-04/19-2023,2023-04-20 00:30:13.368175,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Tyskland,51.1638175,10.4478313,83784,19:04-04/19-2023,2023-04-20 00:30:13.368181,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Frankrike,46.603354,1.8883335,65274,19:04-04/19-2023,2023-04-20 00:30:13.368188,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Ukraina,49.4871968,31.2718321,43734,19:04-04/19-2023,2023-04-20 00:30:13.368194,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Jemen,16.3471243,47.8915271,29826,19:04-04/19-2023,2023-04-20 00:30:13.368201,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Burkina Faso,12.0753083,-1.6880314,20903,19:04-04/19-2023,2023-04-20 00:30:13.368207,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Romania,45.9852129,24.6859225,19238,19:04-04/19-2023,2023-04-20 00:30:13.368214,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Cuba,23.0131338,-80.8328748,11327,19:04-04/19-2023,2023-04-20 00:30:13.368221,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Tsjekkia,49.7439047,15.3381061,10709,19:04-04/19-2023,2023-04-20 00:30:13.368228,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Sverige,59.6749712,14.5208584,10099,19:04-04/19-2023,2023-04-20 00:30:13.368235,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Ungarn,47.1817585,19.5060937,9660,19:04-04/19-2023,2023-04-20 00:30:13.368241,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Norge,61.1529386,8.7876653,5421,19:04-04/19-2023,2023-04-20 00:30:13.368247,https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487
Russland,64.6863136,97.7453061,145934,19:26-04/19-2023,2023-04-20 00:30:13.368254,https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813
Ukraina,49.4871968,31.2718321,43734,19:26-04/19-2023,2023-04-20 00:30:13.368261,https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813
Jemen,16.3471243,47.8915271,29826,19:26-04/19-2023,2023-04-20 00:30:13.368267,https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813
Burkina Faso,12.0753083,-1.6880314,20903,19:26-04/19-2023,2023-04-20 00:30:13.368274,https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813
Cuba,23.0131338,-80.8328748,11327,19:26-04/19-2023,2023-04-20 00:30:13.368281,https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813
Norge,61.1529386,8.7876653,5421,19:26-04/19-2023,2023-04-20 00:30:13.368287,https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813
Litauen,55.3500003,23.7499997,2722,19:26-04/19-2023,2023-04-20 00:30:13.368294,https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813
Danmark,55.670249,10.3333283,5792,17:59-04/19-2023,2023-04-20 00:30:13.368302,https://www.nrk.no/trondelag/barn-pakjort-av-bil-pa-lade-i-trondheim-1.16380391
Norge,61.1529386,8.7876653,5421,17:59-04/19-2023,2023-04-20 00:30:13.368308,https://www.nrk.no/trondelag/barn-pakjort-av-bil-pa-lade-i-trondheim-1.16380391
USA,39.7837304,-100.445882,331003,19:05-01/01-2023,2023-04-20 00:30:13.368317,https://www.nrk.no/kultur/xl/evnen-var-til-a-fokusere-er-stjalet-av-silicon-valley_-sier-forfatter-johann-hari-1.16230840
Brasil,-10.3333333,-53.2,212559,19:05-01/01-2023,2023-04-20 00:30:13.368325,https://www.nrk.no/kultur/xl/evnen-var-til-a-fokusere-er-stjalet-av-silicon-valley_-sier-forfatter-johann-hari-1.16230840
Storbritannia,54.7023545,-3.2765753,67886,19:05-01/01-2023,2023-04-20 00:30:13.368333,https://www.nrk.no/kultur/xl/evnen-var-til-a-fokusere-er-stjalet-av-silicon-valley_-sier-forfatter-johann-hari-1.16230840
Myanmar,17.1750495,95.9999652,54410,19:05-01/01-2023,2023-04-20 00:30:13.368341,https://www.nrk.no/kultur/xl/evnen-var-til-a-fokusere-er-stjalet-av-silicon-valley_-sier-forfatter-johann-hari-1.16230840
Norge,61.1529386,8.7876653,5421,19:05-01/01-2023,2023-04-20 00:30:13.368361,https://www.nrk.no/kultur/xl/evnen-var-til-a-fokusere-er-stjalet-av-silicon-valley_-sier-forfatter-johann-hari-1.16230840
Finland,63.2467777,25.9209164,5541,07:55-11/18-2021,2023-04-20 00:30:13.368369,https://www.nrk.no/dokumentar/xl/barna-som-fikk-skylda-for-venninnens-dod-1.15721973
Norge,61.1529386,8.7876653,5421,07:55-11/18-2021,2023-04-20 00:30:13.368375,https://www.nrk.no/dokumentar/xl/barna-som-fikk-skylda-for-venninnens-dod-1.15721973
Norge,61.1529386,8.7876653,5421,17:59-08/14-2021,2023-04-20 00:30:13.368382,https://www.nrk.no/tromsogfinnmark/xl/ann-hilde-albertsen-og-christian-ottesen-pa-reinoya-i-nord-troms-er-bonder-pa-lant-tid-1.15598417
Tyskland,51.1638175,10.4478313,83784,08:13-07/03-2022,2023-04-20 00:30:13.368390,https://www.nrk.no/kultur/xl/i-skuggen-av-gustav-vigeland-brukte-tre-steinhoggarar-14-ar-pa-monolitten-1.15940146
Nederland,52.2434979,5.6343227,17135,08:13-07/03-2022,2023-04-20 00:30:13.368398,https://www.nrk.no/kultur/xl/i-skuggen-av-gustav-vigeland-brukte-tre-steinhoggarar-14-ar-pa-monolitten-1.15940146
Sverige,59.6749712,14.5208584,10099,08:13-07/03-2022,2023-04-20 00:30:13.368405,https://www.nrk.no/kultur/xl/i-skuggen-av-gustav-vigeland-brukte-tre-steinhoggarar-14-ar-pa-monolitten-1.15940146
Danmark,55.670249,10.3333283,5792,08:13-07/03-2022,2023-04-20 00:30:13.368412,https://www.nrk.no/kultur/xl/i-skuggen-av-gustav-vigeland-brukte-tre-steinhoggarar-14-ar-pa-monolitten-1.15940146
Norge,61.1529386,8.7876653,5421,08:13-07/03-2022,2023-04-20 00:30:13.368419,https://www.nrk.no/kultur/xl/i-skuggen-av-gustav-vigeland-brukte-tre-steinhoggarar-14-ar-pa-monolitten-1.15940146
Russland,64.6863136,97.7453061,145934,18:20-04/19-2023,2023-04-20 00:30:13.368433,https://www.nrk.no/tromsogfinnmark/politiet-far-ikke-stotte-til-strengere-regler-for-russiske-fiskere-1.16378891
Ukraina,49.4871968,31.2718321,43734,18:20-04/19-2023,2023-04-20 00:30:13.368440,https://www.nrk.no/tromsogfinnmark/politiet-far-ikke-stotte-til-strengere-regler-for-russiske-fiskere-1.16378891
Danmark,55.670249,10.3333283,5792,18:20-04/19-2023,2023-04-20 00:30:13.368447,https://www.nrk.no/tromsogfinnmark/politiet-far-ikke-stotte-til-strengere-regler-for-russiske-fiskere-1.16378891
Norge,61.1529386,8.7876653,5421,18:20-04/19-2023,2023-04-20 00:30:13.368454,https://www.nrk.no/tromsogfinnmark/politiet-far-ikke-stotte-til-strengere-regler-for-russiske-fiskere-1.16378891
Svalbard,78.7198519,20.3493328,,18:20-04/19-2023,2023-04-20 00:30:13.368461,https://www.nrk.no/tromsogfinnmark/politiet-far-ikke-stotte-til-strengere-regler-for-russiske-fiskere-1.16378891
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-20 08:48:39.787693,https://www.nrk.no/vestfoldogtelemark/post-nord-stopper-driften-hvis-streiken-fortsetter-i-morgen-1.16380871
Danmark,55.670249,10.3333283,5792,Unknown,2023-04-20 08:48:39.787711,https://www.nrk.no/vestfoldogtelemark/post-nord-stopper-driften-hvis-streiken-fortsetter-i-morgen-1.16380871
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-20 08:48:39.787720,https://www.nrk.no/vestfoldogtelemark/post-nord-stopper-driften-hvis-streiken-fortsetter-i-morgen-1.16380871
Russland,64.6863136,97.7453061,145934,10:05-04/20-2023,2023-04-20 08:48:39.787726,https://www.nrk.no/urix/nato-sjef-jens-stoltenberg-pa-besok-i-kyiv-1.16380992
Tyskland,51.1638175,10.4478313,83784,10:05-04/20-2023,2023-04-20 08:48:39.787735,https://www.nrk.no/urix/nato-sjef-jens-stoltenberg-pa-besok-i-kyiv-1.16380992
Ukraina,49.4871968,31.2718321,43734,10:05-04/20-2023,2023-04-20 08:48:39.787741,https://www.nrk.no/urix/nato-sjef-jens-stoltenberg-pa-besok-i-kyiv-1.16380992
Danmark,55.670249,10.3333283,5792,10:05-04/20-2023,2023-04-20 08:48:39.787746,https://www.nrk.no/urix/nato-sjef-jens-stoltenberg-pa-besok-i-kyiv-1.16380992
Norge,61.1529386,8.7876653,5421,10:05-04/20-2023,2023-04-20 08:48:39.787751,https://www.nrk.no/urix/nato-sjef-jens-stoltenberg-pa-besok-i-kyiv-1.16380992
Ukraina,49.4871968,31.2718321,43734,10:32-04/20-2023,2023-04-20 08:48:39.787757,https://www.nrk.no/norge/skjaeran-i-spill-_-finnmark-vil-ha-helga-1.16380981
Mali,16.3700359,-2.2900239,20251,10:32-04/20-2023,2023-04-20 08:48:39.787763,https://www.nrk.no/norge/skjaeran-i-spill-_-finnmark-vil-ha-helga-1.16380981
Danmark,55.670249,10.3333283,5792,10:32-04/20-2023,2023-04-20 08:48:39.787768,https://www.nrk.no/norge/skjaeran-i-spill-_-finnmark-vil-ha-helga-1.16380981
Norge,61.1529386,8.7876653,5421,10:32-04/20-2023,2023-04-20 08:48:39.787773,https://www.nrk.no/norge/skjaeran-i-spill-_-finnmark-vil-ha-helga-1.16380981
Danmark,55.670249,10.3333283,5792,09:46-04/20-2023,2023-04-20 08:48:39.787778,https://www.nrk.no/trondelag/sant-og-usant-om-prevensjon-for-kvinner-1.16271108
Norge,61.1529386,8.7876653,5421,09:46-04/20-2023,2023-04-20 08:48:39.787783,https://www.nrk.no/trondelag/sant-og-usant-om-prevensjon-for-kvinner-1.16271108
Japan,36.5748441,139.2394179,126476,10:11-04/20-2023,2023-04-20 08:48:39.787789,https://www.nrk.no/vestland/hamnespy-spreier-seg-langs-kysten-1.16380904
Sverige,59.6749712,14.5208584,10099,10:11-04/20-2023,2023-04-20 08:48:39.787794,https://www.nrk.no/vestland/hamnespy-spreier-seg-langs-kysten-1.16380904
Danmark,55.670249,10.3333283,5792,10:11-04/20-2023,2023-04-20 08:48:39.787799,https://www.nrk.no/vestland/hamnespy-spreier-seg-langs-kysten-1.16380904
Norge,61.1529386,8.7876653,5421,10:11-04/20-2023,2023-04-20 08:48:39.787804,https://www.nrk.no/vestland/hamnespy-spreier-seg-langs-kysten-1.16380904
Svalbard,78.7198519,20.3493328,,10:11-04/20-2023,2023-04-20 08:48:39.787809,https://www.nrk.no/vestland/hamnespy-spreier-seg-langs-kysten-1.16380904
Danmark,55.670249,10.3333283,5792,06:07-04/20-2023,2023-04-20 08:48:39.787814,https://www.nrk.no/vestland/kjempar-mot-hytteveg-tvers-over-innmarka-til-fire-gardar-1.16355072
Norge,61.1529386,8.7876653,5421,06:07-04/20-2023,2023-04-20 08:48:39.787820,https://www.nrk.no/vestland/kjempar-mot-hytteveg-tvers-over-innmarka-til-fire-gardar-1.16355072
Russland,64.6863136,97.7453061,145934,09:18-04/20-2023,2023-04-20 08:48:39.787826,https://www.nrk.no/urix/nasa_-mystisk-lys-over-kyiv-var-ikkje-var-satellitt-1.16380761
Ukraina,49.4871968,31.2718321,43734,09:18-04/20-2023,2023-04-20 08:48:39.787831,https://www.nrk.no/urix/nasa_-mystisk-lys-over-kyiv-var-ikkje-var-satellitt-1.16380761
Danmark,55.670249,10.3333283,5792,09:18-04/20-2023,2023-04-20 08:48:39.787836,https://www.nrk.no/urix/nasa_-mystisk-lys-over-kyiv-var-ikkje-var-satellitt-1.16380761
Norge,61.1529386,8.7876653,5421,09:18-04/20-2023,2023-04-20 08:48:39.787842,https://www.nrk.no/urix/nasa_-mystisk-lys-over-kyiv-var-ikkje-var-satellitt-1.16380761
Danmark,55.670249,10.3333283,5792,09:26-04/20-2023,2023-04-20 08:48:39.787847,https://www.nrk.no/innlandet/eldre-ektepar-ble-knivdrept-pa-otta-i-gudbrandsdalen-av-psykisk-syk-nabo-1.16378894
Norge,61.1529386,8.7876653,5421,09:26-04/20-2023,2023-04-20 08:48:39.787853,https://www.nrk.no/innlandet/eldre-ektepar-ble-knivdrept-pa-otta-i-gudbrandsdalen-av-psykisk-syk-nabo-1.16378894
Danmark,55.670249,10.3333283,5792,07:35-04/20-2023,2023-04-20 08:48:39.787860,https://www.nrk.no/vestland/to-garasjar-trefte-av-ras-i-hardanger_-_-steinar-pa-storrelse-med-ein-atv-1.16380754
Norge,61.1529386,8.7876653,5421,07:35-04/20-2023,2023-04-20 08:48:39.787866,https://www.nrk.no/vestland/to-garasjar-trefte-av-ras-i-hardanger_-_-steinar-pa-storrelse-med-ein-atv-1.16380754
Danmark,55.670249,10.3333283,5792,07:00-04/20-2023,2023-04-20 08:48:39.787872,https://www.nrk.no/tromsogfinnmark/elever-og-lektorforeningen-forventer-foringer-pa-chatgpt-pa-plass-i-skolen-1.16380001
Norge,61.1529386,8.7876653,5421,07:00-04/20-2023,2023-04-20 08:48:39.787877,https://www.nrk.no/tromsogfinnmark/elever-og-lektorforeningen-forventer-foringer-pa-chatgpt-pa-plass-i-skolen-1.16380001
Frankrike,46.603354,1.8883335,65274,Unknown,2023-04-20 08:48:39.787884,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Spania,39.3260685,-4.8379791,46755,Unknown,2023-04-20 08:48:39.787889,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Hellas,38.9953683,21.9877132,10423,Unknown,2023-04-20 08:48:39.787894,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Østerrike,47.59397,14.12456,9006,Unknown,2023-04-20 08:48:39.787899,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Bulgaria,42.6073975,25.4856617,6948,Unknown,2023-04-20 08:48:39.787905,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-20 08:48:39.787910,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Moldova,47.2879608,28.5670941,4034,Unknown,2023-04-20 08:48:39.787915,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Georgia,32.3293809,-83.1137366,3989,Unknown,2023-04-20 08:48:39.787920,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Kypros,34.9823018,33.1451285,1207,Unknown,2023-04-20 08:48:39.787925,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Malta,35.8885993,14.4476911,442,Unknown,2023-04-20 08:48:39.787930,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Island,64.9841821,-18.1059013,341,Unknown,2023-04-20 08:48:39.787935,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792
Norge,61.1529386,8.7876653,5421,06:56-04/20-2023,2023-04-20 08:48:39.787941,https://www.nrk.no/sapmi/sametinget-har-skjerpet-kontrollen-med-valgmanntallet-1.16378485
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-20 08:48:39.787946,https://www.nrk.no/sapmi/_-in-go-leat-doarvai-sapmela__-1.16380740
Saudi-Arabia,25.6242618,42.3528328,34814,Unknown,2023-04-20 08:48:39.787951,https://www.nrk.no/nyheter/over-85-dode-og-mer-enn-300-ble-skadd-under-pengeutdeling-i-jemen-1.16380664
Jemen,16.3471243,47.8915271,29826,Unknown,2023-04-20 08:48:39.787957,https://www.nrk.no/nyheter/over-85-dode-og-mer-enn-300-ble-skadd-under-pengeutdeling-i-jemen-1.16380664
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-20 08:48:39.787963,https://www.nrk.no/nyheter/over-85-dode-og-mer-enn-300-ble-skadd-under-pengeutdeling-i-jemen-1.16380664
India,22.3511148,78.6677428,1380004,04:44-04/20-2023,2023-04-20 08:48:39.787968,https://www.nrk.no/kultur/norsk-serie-fikk-pris-for-beste-musikk-og-beste-serie-i-cannes-1.16380660
Danmark,55.670249,10.3333283,5792,04:44-04/20-2023,2023-04-20 08:48:39.787974,https://www.nrk.no/kultur/norsk-serie-fikk-pris-for-beste-musikk-og-beste-serie-i-cannes-1.16380660
Norge,61.1529386,8.7876653,5421,04:44-04/20-2023,2023-04-20 08:48:39.787979,https://www.nrk.no/kultur/norsk-serie-fikk-pris-for-beste-musikk-og-beste-serie-i-cannes-1.16380660
Kina,35.000074,104.999927,1439324,05:45-04/20-2023,2023-04-20 08:48:39.787985,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
India,22.3511148,78.6677428,1380004,05:45-04/20-2023,2023-04-20 08:48:39.788015,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
USA,39.7837304,-100.445882,331003,05:45-04/20-2023,2023-04-20 08:48:39.788021,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Brasil,-10.3333333,-53.2,212559,05:45-04/20-2023,2023-04-20 08:48:39.788027,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Mexico,23.6585116,-102.0077097,128933,05:45-04/20-2023,2023-04-20 08:48:39.788033,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Japan,36.5748441,139.2394179,126476,05:45-04/20-2023,2023-04-20 08:48:39.788038,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Filippinene,12.7503486,122.7312101,109581,05:45-04/20-2023,2023-04-20 08:48:39.788044,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Tyskland,51.1638175,10.4478313,83784,05:45-04/20-2023,2023-04-20 08:48:39.788049,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Thailand,14.8971921,100.83273,69800,05:45-04/20-2023,2023-04-20 08:48:39.788055,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Storbritannia,54.7023545,-3.2765753,67886,05:45-04/20-2023,2023-04-20 08:48:39.788060,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Frankrike,46.603354,1.8883335,65274,05:45-04/20-2023,2023-04-20 08:48:39.788066,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Sør-Afrika,-28.8166236,24.991639,59309,05:45-04/20-2023,2023-04-20 08:48:39.788072,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Colombia,4.099917,-72.9088133,50883,05:45-04/20-2023,2023-04-20 08:48:39.788078,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Spania,39.3260685,-4.8379791,46755,05:45-04/20-2023,2023-04-20 08:48:39.788083,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Argentina,-34.9964963,-64.9672817,45196,05:45-04/20-2023,2023-04-20 08:48:39.788089,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Ukraina,49.4871968,31.2718321,43734,05:45-04/20-2023,2023-04-20 08:48:39.788094,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Canada,61.0666922,-107.991707,37742,05:45-04/20-2023,2023-04-20 08:48:39.788100,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Australia,-24.7761086,134.755,25500,05:45-04/20-2023,2023-04-20 08:48:39.788105,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Taiwan,23.9739374,120.9820179,23817,05:45-04/20-2023,2023-04-20 08:48:39.788111,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Chile,-31.7613365,-71.3187697,19116,05:45-04/20-2023,2023-04-20 08:48:39.788117,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Ecuador,-1.3397668,-79.3666965,17643,05:45-04/20-2023,2023-04-20 08:48:39.788123,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Nederland,52.2434979,5.6343227,17135,05:45-04/20-2023,2023-04-20 08:48:39.788128,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Cuba,23.0131338,-80.8328748,11327,05:45-04/20-2023,2023-04-20 08:48:39.788134,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Belgia,50.6402809,4.6667145,11590,05:45-04/20-2023,2023-04-20 08:48:39.788139,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
Tsjekkia,49.7439047,15.3381061,10709,05:45-04/20-2023,2023-04-20 08:48:39.788144,https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024
